"root_4dpicontrol"	"root_4dpimycorrhized"	"root_28dpicontrol"	"root_28dpimycorrhized"	"WT_root_tip_3w_uninocul"	"WT_root_3w_uninocul"	"WT_root_3w_5mM_nitrate"	"WT_root_6w_5mM_nitrate"	"har1_root_3w_uninocul"	"har1_root_3w_inocul3"	"WT_root_3w_nodC_inocul1"	"WT_root_3w_inocul1"	"WT_root_3w_inocul3"	"WT_nodule_3w_inocul14"	"WT_nodule_3w_inocul21"	"WT_root_nodule_3w_inocul7"	"WT_root_nodule_3w_inocul21"	"WT_rootSZ_3w_uninocul"	"WT_rootSZ_3w_Nod_inocul1"	"WT_rootSZ_3w_inocul1"	"nfr5_rootSZ_3w_uninocul"	"nfr5_rootSZ_3w_inocul1"	"nfr1_rootSZ_3w_uninocul"	"nfr1_rootSZ_3w_inocul1"	"nup133_rootSZ_3w_uninocul"	"nup133_rootSZ_3w_inocul1"	"cyclops_root_3w_uninocul_mean"	"cyclops_root_nodule_3w_inocul21_mean"	"nin_rootSZ_3w_uninocul"	"nin_rootSZ_3w_inocul1"	"sen1_root_3w_uninocul"	"sen1_nodule_3w_inocul21"	"sst1_root_3w_uninocul"	"sst1_nodule_3w_inocul21"	"cyclops_root_3w_inocul_mean"	"Root"	"Root0h"	"Nod21"
"Ljwgs_040145.1_at"	4.35441645762846	4.37829091555614	4.38004592436169	5.71643871219665	3.23477673269987	4.21645746969884	4.02138849047885	3.77674837997008	3.93563601106235	3.6673927595722	4.10029184204193	3.81055933165431	3.82231709234365	4.03267126573854	3.6761285051885	4.13285669105546	4.03015442483631	4.22693447012227	4.04757435656213	3.64273865228269	4.14652737753525	4.02064419929214	4.12292554027104	3.67921288299717	3.76113034581784	3.71106893648619	4.19723954094014	4.08305608645224	4.22938377584631	3.54823136923045	4.07903293527035	3.91245891040776	4.10201010671983	3.8123087418682	3.92905709798393	3.25722692925212	3.63286450391724	3.63650926429312
"Ljwgs_040148.1_s_at"	3.70934362724629	3.77880470664177	3.71405000125588	3.73748626814243	4.26744736771552	4.08293134520588	4.06634966976922	4.0518562496091	4.15061619409823	4.27054743800788	4.05765291495061	4.0420349620971	4.20972471326217	6.4092501123933	6.42427565502817	5.08254656956324	4.4050862072629	3.69022604705057	3.63252865524168	3.65578533499752	3.64727069183975	3.6330680737933	3.76437877931551	3.80745772903929	3.72826601889769	3.55963884290657	4.52109377050948	4.22617513427098	3.77900119722914	3.54310773917756	4.09760756616304	5.32202901034093	3.97003527685016	5.72216579455839	4.57862906596008	4.47575032940328	4.08215051612139	6.52273964774138
"Ljwgs_040352.1.1_s_at"	3.54151279403294	3.56588944818628	3.60073652807317	3.46007302392474	3.69525906107798	3.51294147883892	3.50083455017036	3.46028356578799	3.35736391275688	3.45033034421237	3.558238166823	3.45165916377251	4.0041590621203	3.49786421655125	3.57358082975047	3.3416702823475	3.5706672638839	3.5243290508051	3.51902486077536	3.59448085869029	3.9554713081798	3.84803046854737	3.70508001351064	3.52855223870225	3.96158620406276	3.7685682530153	3.41352442385182	4.00205016370788	3.75462974076703	3.55303682120153	3.57448099680485	3.57426794634192	3.65708430310754	3.68028260688842	3.66593063273553	4.93808610640653	5.14255205056377	3.70875315731554
"Ljwgs_040896.2_s_at"	4.73003034186968	4.61947734868449	4.53935938918429	4.79162485635523	6.31190720808447	6.10482671399733	6.1853996547979	5.93768131328723	5.88191750237631	5.93132433919418	6.15330061851123	6.26109465895201	6.45528818196576	6.16679505671308	6.12056551487816	6.03684652906449	6.30336777957042	5.80007701830028	6.11498442888288	6.00914728196029	6.19943963677432	6.25747216649027	5.99523991144297	6.04951409155086	6.15074561538603	6.19450946732121	5.90415130638026	6.31410405109805	6.0791227981628	6.04034280263535	6.18518752662638	6.11306473261376	6.23947045270319	6.20639849162941	6.20179435190452	6.45843702455122	6.49335890559705	6.53317964078253
"Ljwgs_041824.1_at"	5.00166181929715	4.79806069413128	5.07252029776826	7.02211022321954	5.64111952686412	5.28480143649452	5.39511734514175	4.77548663565461	5.22916019585042	5.23462115723291	5.29016421979165	5.13105780623074	5.45713570730569	5.47190085739871	5.3477168688428	5.16682959858512	5.16533439494178	4.92636198336148	4.82676053170275	4.82868966663202	4.98427762940902	4.9729680403665	4.85848594360611	4.95044641066539	4.76178924542967	4.94414642782704	5.35263034709071	5.38085541979401	4.89578545241731	4.81269641936722	5.17083052589849	5.21603841033353	5.35854190834313	5.46922402052669	5.53472061819174	5.20035717857164	5.60899915603614	5.8535435341819
"Ljwgs_041877.1_s_at"	3.87929318080523	3.974794967118	3.79916109116659	3.89512300144209	5.59683180648685	5.40766492338332	5.61233216927619	5.64189288644035	5.68568978458373	5.77469439248416	5.56763814748	5.51840023875892	5.6097354966764	5.32198506384822	5.20898876140324	5.256421879374	5.42893326324163	5.69718408642795	5.8173908827419	5.82397741414748	5.56109308481834	5.41022092970784	5.9454494040035	5.68394704682209	5.53412834613993	5.46701740358041	5.57999016945241	5.40878481957401	5.73565574854426	5.72613087831996	5.54097722966425	5.17048399503815	5.52960764299802	5.13961467535272	5.58740220466385	5.7990865938361	5.63512883133915	6.04244279187261
"Ljwgs_042079.1_at"	4.74028657184694	4.71582565858656	4.62882811713873	4.68079700411108	4.67600136674868	4.86452994143528	4.84584712515444	4.54232729312668	4.88001015042657	4.8528502401472	4.81345184445158	4.79449218242679	5.0496765039603	5.32394125268563	5.28079982645032	4.83244120756554	4.72675044749286	5.27459827992744	5.15741602530445	5.28923121218678	5.20903796498855	4.92277264578708	5.26476058301919	5.25380105643951	4.86898724079831	4.89824270384886	4.75620745274228	4.92583964239154	5.26980986149989	5.3249690345454	4.92798530151865	5.10033582983296	4.82965683494272	5.07788264304475	4.84272144600302	5.15380591308035	5.0573789210919	6.37238249038107
"Ljwgs_043129.1_s_at"	6.82709062794191	6.7474855827675	6.84702708930274	6.83431969610868	7.84578010500222	7.93987870138103	7.99423425582697	7.84942131718752	7.96739802295153	7.90628200382789	7.89529819484024	7.92035932371801	8.20457887766542	7.9436194427963	7.99018737142121	7.94687230786437	8.11244382710236	7.61917450432953	7.5694943483824	7.73437947568823	7.76535277271707	8.12500653319041	7.79417632029398	7.98919428060736	8.00037296922757	7.99780097898412	7.85512598562511	8.18578491129681	7.7995893704223	7.79275759369286	8.06635826308761	7.96218576863597	8.05370588474879	7.97459134207507	8.00005099336627	8.19992575637019	8.19964005464085	8.23616095968234
"Ljwgs_045106.0.2_s_at"	3.77073820409167	3.7460014784029	3.84400323175648	3.68856190370014	3.73298724448964	3.53787631557737	3.49432032271797	3.64841937326169	3.62541502260219	3.84294727336549	3.44435584451321	3.63915860699345	3.40022023774583	7.98342642034868	7.94172593008525	6.93158898623353	3.79811271101935	3.46744693814351	3.78808431252911	3.4721714004912	3.34778957256151	3.42103595602465	3.51561475984224	3.26749073558641	3.34163490390429	3.44186256388801	3.7886388125371	3.46588589155085	3.32833632409492	3.3799226713833	3.58131651490091	7.98496686411016	3.59034834267404	8.0066275338561	3.54242491619892	3.23945462145528	3.03740190872538	8.48419261305252
"Ljwgs_047343.1.1_at"	3.64957713763119	3.42218884449691	3.49597408586034	8.5274345690201	3.48787648123153	3.26301901809728	3.27281082687158	3.4710685340142	3.29905390799345	5.12895744366388	3.30381973278242	3.63069934204747	4.32663680302887	3.33152213455276	3.33573754735703	4.76896280400016	6.39064327057344	3.49783092785503	4.13988819225676	3.99453343500063	3.56099494493291	3.376658757215	3.50541023901205	3.61113140336697	3.29879175527507	3.44005905600974	3.63111526859607	3.35420010930124	3.34597004327172	4.11629194670493	3.56273499649482	3.37880861318375	3.32167787043082	3.54959439801044	3.31604246220656	3.59892739391428	3.49492752598881	3.67007118228246
"Ljwgs_047385.1_at"	4.01344899096379	4.07762218607771	3.96113502255926	4.01236957222626	3.88246854317718	3.94963088019501	4.05704932747825	3.79669071424277	3.88459219740001	4.4341884892538	3.72773471588261	4.23518997540174	4.11215664761209	8.94261516329154	8.83698856758097	8.07874714222315	4.02956601227992	4.12190784723478	4.59279897717309	5.22462238602461	3.82064428729074	3.7356604584156	3.77667510681229	4.09577354074579	3.70956404530677	3.72195875116425	4.01256131290662	4.56167169618109	3.76482609202816	3.90153014743374	3.71130853122994	8.11176308269559	3.9946531320751	8.34945359911912	3.99182814642342	3.7122858740594	3.80684469539209	9.07563800831832
"Ljwgs_047519.2_at"	3.59608136636257	3.67147130775876	3.76206253440129	3.63188043933399	3.61622004766675	3.70967423612064	3.58434082283881	3.51557908378087	3.39976969633763	3.51933887158465	3.67266368633908	3.84545148581556	3.5839133051278	3.45147215753578	3.41445576622035	3.59776695172131	3.69335940413564	3.3998331181444	3.47054307978736	3.43355162576354	3.53213792092275	3.52572797165554	3.29366784871949	3.57178368223769	3.51778859627079	3.63592161724916	3.46727846244261	3.67044049659733	3.4269333522043	3.45965809528965	3.5004875097427	3.54691834534404	3.69404110981945	3.65510548050672	3.49792473861458	4.51897156952821	4.51398976697077	4.47925656149325
"Ljwgs_047780.1_s_at"	5.22159289742654	5.21846755693514	5.32697284829709	5.13726794502962	7.8168924852945	7.67001799017276	7.92141225732435	7.80448799364063	7.80218887450098	7.92262357421729	7.8230014655087	7.79094000471929	7.93549077984967	7.39435173275165	7.36577488582519	7.50597620602863	7.79166330514988	7.61771041119145	7.64709401214799	7.79091106181743	7.53415349717836	7.73630272972652	7.78777199193207	7.76442338687232	7.69067460543313	7.79309183553439	7.70965820487895	7.91425958865724	7.62851276275	7.78474369437355	7.92099484732913	7.40001562961345	7.88019947545942	7.377908896979	7.87282855594908	8.03785331472951	7.78927649640298	8.06570194569535
"Ljwgs_048187.1_at"	5.23650579058015	5.23873719909919	5.36998199903414	5.18902691658213	5.62150894722019	5.77100489092293	5.74143144044096	5.58289086237811	5.6204624580232	6.05604603607242	5.66392529233272	5.6879816295381	5.76132155677353	5.71534866102757	5.78880353895359	5.77971211988886	5.86263920648665	5.49054799921877	5.30394152129826	5.66518023687426	5.48107216281355	5.50803114075052	5.53859331660255	5.55852931644738	5.46820359076135	5.45937272554882	6.02021477011024	5.73121928596632	5.60450711055556	5.6454963663843	5.79312335845894	5.77768328249573	5.57003772593955	5.82821005303125	5.76023526923505	3.24987824478632	3.33640282775099	3.48606535208514
"Ljwgs_048568.1_at"	4.01400722781704	4.20098276129473	4.11351463655766	4.17358694972487	5.80432439953001	5.92957052619532	5.99655656077356	5.77693689708776	5.79386690276151	5.7876363720495	5.8843191060849	5.8546047643906	6.27879155653235	6.01777536189778	5.9755587174242	5.82016007871166	5.84585478954247	6.05162553204968	6.10362513974601	6.15902561861621	6.04139691585619	5.95589177213006	5.77454533434499	5.99460959625205	5.84677108977727	5.87362088461383	5.83027120921354	6.12849885983786	5.90292290895666	6.12460898987707	5.94556195987256	5.97288806778504	6.10333681521128	6.03762267908906	6.13401173751098	6.56502550474612	6.50583936502639	6.6200625398068
"Ljwgs_049490.1_at"	5.65451519668608	5.65189602192888	5.56258750598916	5.33403194037203	5.50241264596847	6.30734952726347	6.22363721300671	5.9810985048588	6.07408546679631	6.05248908894574	6.29911283641562	6.03570628762573	6.40869516931013	4.12704244533489	4.02050245215982	5.8818561330024	6.1081024829433	6.41571542581947	6.70516774756321	6.74560098887769	6.21960360010055	6.23117018672117	5.87923325943987	6.52461608259694	6.56840931716518	6.41390967525083	6.41811368088328	6.30106832355554	6.4571965660028	6.6027425613672	6.34473946751193	3.96044548296151	6.27727486892697	4.05131353235668	6.2251325218784	6.4171129290115	6.43888380860262	3.79916109116659
"Ljwgs_049993.0.1_at"	2.43248991756287	2.30408396911778	2.25995834588712	2.24787121824402	4.92972165171361	4.76986225251222	4.65715524105404	4.56041442266826	4.28083519411042	4.52147222266644	4.70801554128025	4.94613232788216	5.00747697853085	4.81993473127141	4.71782006953273	4.5736165654188	4.9233038658957	4.59726199853995	4.47539857366612	4.85982015626961	5.25232578269704	4.9368236882781	4.90480059195571	5.00026840983009	4.95879448142687	4.92214646257163	4.48800246098927	5.00550884293772	4.94041309586815	5.10154185278393	4.83142888020245	4.90981261501467	4.67508796295141	4.92896236945193	5.11811955301407	5.30764374040428	5.43409311372364	4.29321864474131
"Ljwgs_050665.1_at"	4.68934587955847	4.65118507406754	4.46322521253356	4.41592068632144	4.48969760417643	4.40473435183275	4.41863456247433	4.6438811538587	4.54849612541839	4.55762669439937	4.57111689866321	4.52597328718403	4.34300250219735	4.84028183307815	4.82608726054141	4.59210014389234	4.25292825883785	4.4509940058357	4.22661328301196	4.34222885504977	4.4492541154419	4.43203748207772	4.62353059732002	4.55131783052139	4.54733130538902	4.42948495995856	4.57860647398249	4.49382960309515	4.40315558789319	4.30886033439261	4.4206678530294	4.76913257319934	4.47170736244123	4.81281830072805	4.40797577457623	4.71366578214139	4.8117371008975	5.54879589000227
"Ljwgs_051727.2_at"	5.9064593382349	6.22321098722946	6.21312700214039	5.9011322072751	6.16364527573864	6.64506756220959	6.48398617007594	6.50483592768357	6.30116187072677	6.14381217384009	6.59308151975983	6.58920291799984	6.62995488816253	8.90626872114473	8.82373921545185	7.92676865037607	6.57928176709884	6.39695298827726	6.63213088632027	6.56034018711834	6.53971311516261	6.52199573463611	6.08739953168115	6.58484387719621	6.58517667726998	6.65822540030213	6.12588179724485	6.55511646461733	6.6101952463917	6.69803128132739	6.41582337284703	8.2131730431728	6.60172048760884	8.43649276749478	6.3982154948366	6.99636121731616	7.01019453190384	8.92003887181717
"Ljwgs_052417.1_at"	4.71998883218046	4.85160829990532	4.89095045115028	5.73145276338655	4.9496956226569	4.70191569884528	4.77374772498979	4.83807395107446	4.66896155307558	4.39297770224674	4.88834712555108	4.79737606485602	4.69172395829267	5.0143948846374	4.79852234801449	4.76891186761969	4.72939465322975	4.72692753580726	4.77451625742632	4.55950732669924	4.45434497066941	4.79135095310777	4.68945618584236	4.4973744854507	4.85546186922131	4.93224122666824	4.5590016323927	4.69436168478424	4.56648029192543	4.60260189073951	4.63865331680464	4.77587452344186	4.78306529382913	4.91030654229945	4.49530397937726	4.48804855655438	4.381480235425	4.55478910698449
"Ljwgs_052894.1_at"	4.2263168233659	4.3696946574512	4.51185571343462	4.29749218755914	4.13446551106725	4.53256400865272	4.47659676798406	5.19844178112078	4.40848476099801	3.99091736169083	4.57857258505908	4.49430677938285	4.64613936967549	4.84815557951584	4.67866225422622	4.32648749733311	4.31529103505936	4.28846567409319	4.30037315123066	4.38768310662991	4.88901741481728	4.9740404636267	5.09845079213832	5.05492008620656	4.97063934719359	4.64645607289363	4.1607033007584	4.64117419262228	4.97785724898169	4.32889612732788	4.26579614319683	4.89070996536784	4.71699774516883	4.79763182460826	4.52690589599197	6.80334098218468	5.15116216123316	5.39305465500872
"Ljwgs_052942.1_s_at"	3.57404363364909	3.56283425559661	3.54785433927225	3.6083876872951	4.76670212857449	4.7659701388918	4.7575564530113	4.63113028765762	4.68749643823412	5.0415330054241	4.74953023649493	4.8191438218458	4.76476885567478	4.882438220091	4.95163518537694	4.8073352189171	4.85923859635449	4.59035396587395	3.58652552525203	4.57015214920584	4.90922253135319	4.67138854540696	4.86123774467053	4.78270530604809	4.6609832508073	4.62501202820163	4.97495284722285	4.97007715365234	4.86312474196688	4.63144203872692	4.89915982385827	4.80297951892695	4.70095298136481	5.0777081012166	5.06340483163383	4.56315998583103	4.65513109314186	4.56459607740824
"Ljwgs_054147.1_at"	3.78235385900505	3.77100307211409	3.88340334205761	3.98358058523725	3.88414397158539	3.69575575805337	3.88102344579394	3.72761206739662	3.51052402183986	3.74699504859918	3.73652849125503	3.73752675093546	3.71722635725378	3.85777799057575	3.76673130206753	3.57434924726894	3.82358952682209	3.63854622503196	3.43804669552584	3.51407358366164	3.4689276786595	3.49974474038674	3.53131880026144	3.49206741556167	3.44843395868742	3.56285127045341	3.70586438995318	3.69530128991606	3.66209133498254	3.59133553136238	3.85980718037685	3.96729308192529	3.71869793137487	4.04072400044388	3.79849590043726	3.83651466860597	3.97394936784782	5.0507274223289
"Ljwgs_054644.1_at"	4.4866208568038	4.43499970494763	4.48507046889635	4.48901270340412	6.11776895034137	6.57180830438667	6.37548638279748	6.29403276899629	6.06822880962521	5.98942496858104	6.3371248014647	6.59938194451527	6.78270892920754	6.95153290132802	6.94662015960376	6.50844866833946	6.72335035348193	6.43204258398934	5.96991910198671	6.61104995247533	6.78849640481165	6.78202650942489	6.13287512972867	6.69886220556262	6.66354768011564	6.62913337232725	5.91616702156224	6.75478590114286	6.62007720652236	6.74300680707726	6.46904874609417	7.0135826856294	6.47822696016867	7.06553650325719	6.32131310984039	6.5812311949939	6.82816321975134	5.36589189933469
"Ljwgs_055515.1_s_at"	5.54292099435972	5.62769305354895	5.8670769366842	5.70060743956255	7.08857570964982	7.21418059425105	7.14741764038924	7.10014267150947	7.01129513825051	6.91079066752566	7.21261152737641	7.22789486098245	7.37532469794049	7.32595890653849	7.3619343578809	6.97186558344803	7.30292086194257	7.08814998058238	6.85127804485131	7.23559032220769	7.44728497087648	7.38277132505141	7.28132372083976	7.41943453829761	7.29428218607005	7.31304703873301	6.77308037565554	7.29841127143659	7.34899285417843	7.31301369906514	7.21710588390463	7.31531818517245	7.29288841971838	7.38097248914112	7.26914309984937	7.61116957189786	7.58210692495776	7.19449690935686
"Ljwgs_055945.1_at"	4.64261046896194	4.66643460309187	4.68389818365519	4.47840442619613	5.16746808812304	5.38482069783764	5.28043339744948	5.23237519408604	5.44281157234198	5.69194265985199	5.51911015698771	5.22381470112856	5.74613609563758	5.15894035007939	5.08172108500972	5.07677877659403	5.37560242925758	5.24247162019479	4.93386943391109	5.35331205232695	5.33731690139705	5.34898196334667	5.49418838012515	5.28697832187804	5.20451754557736	5.21264509255964	5.16100741558343	5.51083263725307	5.38115922985062	5.17029079455796	5.3920399231089	4.96902826929813	5.24299491335925	4.8577870990007	5.37508857485224	6.81119481790182	6.67612582401763	6.5675482767983
"Ljwgs_056178.1_at"	4.2377101485931	3.99779144362262	3.95533916692635	4.19302632457608	3.41851325942739	3.4568938013834	3.25810807641645	3.66080400116565	3.23137735409113	3.35228370986597	3.27013151854885	3.4419873756704	3.62986962157324	5.93809277839895	6.0982675219212	4.78324105472781	4.60565007082494	3.17450169564746	2.99708136312329	3.22587924358053	3.6972518079427	3.17819132089569	3.37537688324764	3.48852731901715	3.31957147694886	3.28708385511449	3.13410194281876	3.39155100461035	3.67893012326027	3.52154010149301	3.55219165670944	5.91949851014161	3.23628736048764	6.23940802232767	3.53711135036344	3.76370395521375	3.75028494744143	6.15011864274756
